SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID
11,2014,418925660,1,103,12,22681,418925660_103
11,2014,418925831,1,101,12,2170,418925831_101
11,2014,418925944,1,101,12,12186,418925944_101
11,2014,418925944,1,102,12,12186,418925944_102
11,2014,418925944,1,103,12,12186,418925944_103
11,2014,418925944,1,104,12,12186,418925944_104
11,2014,418932035,1,101,12,1819,418932035_101
11,2014,418932086,1,101,12,1000,418932086_101
11,2014,418932086,1,102,12,1000,418932086_102
11,2014,418932283,1,101,12,9534,418932283_101
11,2014,418932283,1,102,12,9534,418932283_102
11,2014,418932373,1,101,12,2749,418932373_101
11,2014,418932449,1,101,12,4770,418932449_101
11,2014,418932449,1,102,12,4770,418932449_102
11,2014,418932689,1,101,12,1110,418932689_101
11,2014,418932887,1,101,12,4,418932887_101
11,2014,418932887,1,102,12,4,418932887_102
11,2014,418932903,1,101,12,2550,418932903_101
11,2014,418932905,1,101,12,393,418932905_101
11,2014,418932946,1,101,12,3764,418932946_101
11,2014,418932946,1,102,12,800,418932946_102
11,2014,418945040,1,101,12,5797,418945040_101
11,2014,418945040,1,102,12,5797,418945040_102
11,2014,418945040,1,103,12,5797,418945040_103
11,2014,418945040,1,104,12,5797,418945040_104
11,2014,418945440,1,101,12,2909,418945440_101
11,2014,418945440,1,102,12,2909,418945440_102
11,2014,418945509,1,101,12,1390,418945509_101
11,2014,418945509,1,102,12,1390,418945509_102
11,2014,418945509,1,103,12,1390,418945509_103
11,2014,418945584,1,101,12,1105,418945584_101
11,2014,418945584,1,102,12,1105,418945584_102
11,2014,418945705,1,101,12,3490,418945705_101
11,2014,418945772,1,101,12,1201,418945772_101
11,2014,418945804,1,101,12,4469,418945804_101
11,2014,418945804,1,102,12,4469,418945804_102
11,2014,418967035,1,101,12,1732,418967035_101
11,2014,418967035,1,102,12,1732,418967035_102
11,2014,418967174,1,101,12,0,418967174_101
11,2014,418967174,1,102,12,0,418967174_102
11,2014,418967291,1,101,12,3566,418967291_101
11,2014,418967291,1,102,12,3566,418967291_102
11,2014,418967291,1,103,12,3566,418967291_103
11,2014,418967291,1,104,12,3566,418967291_104
11,2014,418967291,1,105,12,3566,418967291_105
11,2014,418967852,1,101,12,9420,418967852_101
11,2014,418967852,1,102,12,9420,418967852_102
11,2014,418967852,1,103,12,9420,418967852_103
11,2014,418967852,1,104,12,9420,418967852_104
11,2014,418967903,1,101,12,4768,418967903_101
11,2014,418967903,1,102,12,4768,418967903_102
11,2014,418967905,1,101,12,1579,418967905_101
11,2014,418967905,1,102,12,1579,418967905_102
11,2014,418967905,1,103,12,1579,418967905_103
11,2014,418982162,1,101,12,13908,418982162_101
11,2014,418982162,1,102,12,13908,418982162_102
11,2014,418982162,1,103,12,13908,418982162_103
11,2014,418982162,1,104,12,13908,418982162_104
11,2014,418982162,1,105,12,13908,418982162_105
11,2014,418982431,1,101,12,11338,418982431_101
11,2014,418982431,1,102,12,11338,418982431_102
11,2014,418982431,1,103,12,11338,418982431_103
11,2014,418982431,1,104,12,11338,418982431_104
11,2014,418982431,1,105,12,11338,418982431_105
11,2014,418982431,1,106,12,11338,418982431_106
11,2014,418982692,1,101,12,4565,418982692_101
11,2014,418982692,1,102,12,4565,418982692_102
11,2014,418982692,1,103,12,4565,418982692_103
11,2014,418982705,1,101,12,6227,418982705_101
11,2014,418988319,1,101,12,1298,418988319_101
11,2014,418988319,1,102,12,1298,418988319_102
11,2014,418988319,1,103,12,1298,418988319_103
11,2014,418988553,1,101,12,3600,418988553_101
11,2014,418988553,1,102,12,3600,418988553_102
11,2014,418995086,1,101,12,1479,418995086_101
11,2014,418995267,1,101,12,2391,418995267_101
11,2014,418995267,1,102,12,2391,418995267_102
11,2014,418995267,1,103,12,2391,418995267_103
11,2014,418995267,1,104,12,2391,418995267_104
11,2014,418995283,1,101,12,1000,418995283_101
11,2014,418995283,1,102,12,1000,418995283_102
11,2014,418995502,1,101,12,1780,418995502_101
11,2014,418995502,1,102,12,1780,418995502_102
11,2014,418995502,1,103,12,1780,418995502_103
11,2014,418995502,1,104,12,1780,418995502_104
11,2014,418995547,1,101,12,8882,418995547_101
11,2014,418995547,1,102,12,8882,418995547_102
11,2014,418995566,1,101,12,9854,418995566_101
11,2014,418995566,1,102,12,9854,418995566_102
11,2014,418995566,1,103,12,9854,418995566_103
11,2014,418995566,1,104,12,9854,418995566_104
11,2014,418995582,1,101,12,5964,418995582_101
11,2014,418995582,1,102,12,5964,418995582_102
11,2014,418995582,1,103,12,5964,418995582_103
11,2014,418995596,1,101,12,4665,418995596_101
11,2014,418995596,1,102,12,4665,418995596_102
11,2014,418995632,1,101,12,20854,418995632_101
11,2014,418995632,1,102,12,20854,418995632_102
11,2014,418995788,1,101,12,8295,418995788_101
11,2014,418995788,1,102,12,8295,418995788_102
11,2014,418995788,1,103,12,8295,418995788_103
11,2014,418995788,1,104,12,8295,418995788_104
11,2014,418995801,1,101,12,14499,418995801_101
11,2014,418995801,1,102,12,14499,418995801_102
11,2014,418995898,1,101,12,5594,418995898_101
11,2014,418995898,1,102,12,5594,418995898_102
11,2014,418995919,1,101,12,13412,418995919_101
11,2014,418995946,1,101,12,2761,418995946_101
11,2014,562892294,1,101,12,443,562892294_101
11,2014,562892294,1,102,12,443,562892294_102
11,2014,562892932,1,101,12,91,562892932_101
11,2014,562892932,1,102,12,91,562892932_102
11,2014,860021294,1,101,12,-72,860021294_101
11,2014,860021294,1,102,12,-72,860021294_102
11,2014,860021660,1,101,12,5214,860021660_101
11,2014,860021660,1,102,12,5214,860021660_102
11,2014,860037058,1,101,12,606,860037058_101
11,2014,860037964,1,101,12,6387,860037964_101
11,2014,860037964,1,102,12,6387,860037964_102
11,2014,860037964,1,103,12,6387,860037964_103
11,2014,860049040,1,101,12,2501,860049040_101
11,2014,860049040,1,102,12,2501,860049040_102
11,2014,860049040,1,103,12,2501,860049040_103
11,2014,860049162,1,101,12,3934,860049162_101
11,2014,860049162,1,102,12,3934,860049162_102
11,2014,860049162,1,103,12,3934,860049162_103
11,2014,860049162,1,104,12,3934,860049162_104
11,2014,860049196,1,101,12,8741,860049196_101
11,2014,860049196,1,102,12,8741,860049196_102
11,2014,860049420,1,101,12,824,860049420_101
11,2014,860049458,1,101,12,3973,860049458_101
11,2014,860049458,1,102,12,3973,860049458_102
11,2014,860049549,1,101,12,2473,860049549_101
11,2014,860049549,1,102,12,2473,860049549_102
11,2014,860049584,1,101,12,2356,860049584_101
11,2014,860049584,1,102,12,2356,860049584_102
11,2014,860049705,1,101,12,1701,860049705_101
11,2014,860049772,1,101,12,5779,860049772_101
11,2014,860049773,1,101,12,4517,860049773_101
11,2014,860049773,1,102,12,4517,860049773_102
11,2014,860049804,1,101,12,7774,860049804_101
11,2014,860049804,1,102,12,7774,860049804_102
11,2014,860049804,1,103,12,7774,860049804_103
11,2014,860049932,1,101,12,5971,860049932_101
11,2014,860049932,1,102,12,5971,860049932_102
11,2014,860049932,1,103,12,5971,860049932_103
11,2014,860049932,1,104,12,5971,860049932_104
11,2014,860049994,1,101,12,775,860049994_101
11,2014,860057566,1,101,12,11928,860057566_101
11,2014,860057566,1,102,12,11928,860057566_102
11,2014,860057582,1,101,12,2956,860057582_101
11,2014,860057582,1,102,12,2956,860057582_102
11,2014,860057632,1,101,12,4320,860057632_101
11,2014,860057632,1,102,12,4320,860057632_102
11,2014,860057632,1,103,12,4320,860057632_103
11,2014,860057883,1,101,12,0,860057883_101
11,2014,860068259,1,101,12,1611,860068259_101
11,2014,860068944,1,101,12,3019,860068944_101
11,2014,860068944,1,102,12,3019,860068944_102
11,2014,860068944,1,103,12,3019,860068944_103
11,2014,860086067,1,101,12,4214,860086067_101
11,2014,860086067,1,102,12,4214,860086067_102
11,2014,860086373,1,101,12,10607,860086373_101
11,2014,860086373,1,102,12,10607,860086373_102
11,2014,860086373,1,103,12,10607,860086373_103
11,2014,860086631,1,101,12,1560,860086631_101
11,2014,860092054,1,101,12,7519,860092054_101
11,2014,860092054,1,102,12,7519,860092054_102
11,2014,860092054,1,103,12,7519,860092054_103
11,2014,860092080,1,101,12,1067,860092080_101
11,2014,860092099,1,101,12,7282,860092099_101
11,2014,860092099,1,102,12,7282,860092099_102
11,2014,860092099,1,103,12,7282,860092099_103
11,2014,860092099,1,104,12,7282,860092099_104
11,2014,860092276,1,101,12,9580,860092276_101
11,2014,860092276,1,102,12,9580,860092276_102
11,2014,860092276,1,103,12,9580,860092276_103
11,2014,860092334,1,101,12,8709,860092334_101
11,2014,860092334,1,102,12,8709,860092334_102
11,2014,860092334,1,103,12,8709,860092334_103
11,2014,860092334,1,104,12,8709,860092334_104
11,2014,860092392,1,101,12,4980,860092392_101
11,2014,860092392,1,102,12,4980,860092392_102
11,2014,860092480,1,101,12,9930,860092480_101
11,2014,860092480,1,102,12,9930,860092480_102
11,2014,860092489,1,101,12,3925,860092489_101
11,2014,860092489,1,102,12,3925,860092489_102
11,2014,860092599,1,101,12,2168,860092599_101
11,2014,860092647,1,101,12,4000,860092647_101
11,2014,860092647,1,102,12,4000,860092647_102
11,2014,860093988,1,101,12,487,860093988_101
11,2014,860114058,1,101,12,4906,860114058_101
11,2014,860114284,1,101,12,3985,860114284_101
11,2014,860114964,1,101,12,2421,860114964_101
11,2014,860114964,1,102,12,2421,860114964_102
11,2014,860114964,1,103,12,2421,860114964_103
11,2014,860114964,1,104,12,2421,860114964_104
11,2014,860114964,1,105,12,2421,860114964_105
11,2014,860121267,1,101,12,5791,860121267_101
11,2014,860121547,1,101,12,852,860121547_101
11,2014,860121547,1,102,12,852,860121547_102
11,2014,860121568,1,101,12,13628,860121568_101
11,2014,860121568,1,102,12,13628,860121568_102
11,2014,860121967,1,101,12,5920,860121967_101
11,2014,860121972,1,101,12,4635,860121972_101
11,2014,860121972,1,102,12,4635,860121972_102
11,2014,860121972,1,103,12,4635,860121972_103
11,2014,860135194,1,101,12,20021,860135194_101
11,2014,860135194,1,102,12,20021,860135194_102
11,2014,860135194,1,103,12,20021,860135194_103
11,2014,860135194,1,104,12,20021,860135194_104
11,2014,860135194,1,105,12,20021,860135194_105
11,2014,860135267,1,101,12,12885,860135267_101
11,2014,860135267,1,102,12,12885,860135267_102
11,2014,860135267,1,103,12,12885,860135267_103
11,2014,860135267,1,104,12,12885,860135267_104
11,2014,860135267,1,105,12,12885,860135267_105
11,2014,860135267,1,106,12,12885,860135267_106
11,2014,860135547,1,101,12,13345,860135547_101
11,2014,860135547,1,102,12,13345,860135547_102
11,2014,860135547,1,103,12,13345,860135547_103
11,2014,860135602,1,101,12,1338,860135602_101
11,2014,860135602,1,102,12,1338,860135602_102
11,2014,860135730,1,101,12,11105,860135730_101
11,2014,860135730,1,102,12,11105,860135730_102
11,2014,860135730,1,103,12,11105,860135730_103
11,2014,860135919,1,101,12,26398,860135919_101
11,2014,860135919,1,102,12,26398,860135919_102
11,2014,860135919,1,103,12,26398,860135919_103
11,2014,860135919,1,104,12,26398,860135919_104
11,2014,860135967,1,101,12,3084,860135967_101
11,2014,860135967,1,102,12,3084,860135967_102
11,2014,860135972,1,101,12,13083,860135972_101
11,2014,860135972,1,102,12,13083,860135972_102
11,2014,860135972,1,103,12,13083,860135972_103
11,2014,860136009,1,101,12,4781,860136009_101
11,2014,860136009,1,102,12,4781,860136009_102
11,2014,860136054,1,101,12,5869,860136054_101
11,2014,860136054,1,102,12,5869,860136054_102
11,2014,860136099,1,101,12,5100,860136099_101
11,2014,860136099,1,102,12,5100,860136099_102
11,2014,860136235,1,101,12,2888,860136235_101
11,2014,860136235,1,102,12,2888,860136235_102
11,2014,860136235,1,103,12,2888,860136235_103
11,2014,860136235,1,104,12,2888,860136235_104
11,2014,860136235,1,105,12,2888,860136235_105
11,2014,860136276,1,101,12,5546,860136276_101
11,2014,860136276,1,102,12,5546,860136276_102
11,2014,860136480,1,101,12,16215,860136480_101
11,2014,860136480,1,102,12,16215,860136480_102
11,2014,860136480,1,103,12,16215,860136480_103
11,2014,860136535,1,101,12,1945,860136535_101
11,2014,860136535,1,102,12,1945,860136535_102
11,2014,860136535,1,103,12,1945,860136535_103
11,2014,860136535,1,104,12,1945,860136535_104
11,2014,860136535,1,105,12,1945,860136535_105
11,2014,860136599,1,101,12,5978,860136599_101
11,2014,860136599,1,102,12,5978,860136599_102
11,2014,860136599,1,103,12,5978,860136599_103
11,2014,860136647,1,101,12,29827,860136647_101
11,2014,860136647,1,102,12,29827,860136647_102
11,2014,860136840,1,101,12,1127,860136840_101
11,2014,860136840,1,102,12,1127,860136840_102
11,2014,860136954,1,101,12,10098,860136954_101
11,2014,860172619,1,101,12,0,860172619_101
11,2014,860172619,1,102,12,0,860172619_102
11,2014,860172619,1,103,12,0,860172619_103
11,2014,860172619,1,104,12,0,860172619_104
11,2014,860172619,1,105,12,0,860172619_105
11,2014,860172619,1,106,12,0,860172619_106
11,2014,860172619,1,107,12,0,860172619_107
11,2014,860172619,1,108,12,0,860172619_108
11,2014,860172632,1,101,12,12819,860172632_101
11,2014,860172632,1,102,12,12819,860172632_102
11,2014,860172632,1,103,12,12819,860172632_103
11,2014,860172801,1,101,12,16481,860172801_101
11,2014,860172801,1,102,12,16481,860172801_102
11,2014,860172801,1,103,12,16481,860172801_103
11,2014,860172883,1,101,12,4342,860172883_101
11,2014,860172883,1,102,12,4342,860172883_102
11,2014,860209071,1,101,12,9856,860209071_101
11,2014,860209071,1,102,12,9856,860209071_102
11,2014,860209087,1,101,12,6007,860209087_101
11,2014,860209087,1,102,12,6007,860209087_102
11,2014,860209087,1,103,12,6007,860209087_103
11,2014,860209233,1,101,12,2357,860209233_101
11,2014,860209233,1,102,12,2357,860209233_102
11,2014,860209247,1,101,12,24560,860209247_101
11,2014,860209247,1,102,12,24560,860209247_102
11,2014,860209360,1,101,12,796,860209360_101
11,2014,860209360,1,102,12,796,860209360_102
11,2014,860209360,1,103,12,796,860209360_103
11,2014,860209360,1,104,12,796,860209360_104
11,2014,860209426,1,101,12,9341,860209426_101
11,2014,860209426,1,102,12,9341,860209426_102
11,2014,860209426,1,103,12,9341,860209426_103
11,2014,860209444,1,101,12,2261,860209444_101
11,2014,860209619,1,101,12,8176,860209619_101
11,2014,860209619,1,102,12,8176,860209619_102
11,2014,860209646,1,101,12,2253,860209646_101
11,2014,860209646,1,102,12,2253,860209646_102
11,2014,860209755,1,101,12,42,860209755_101
11,2014,860209832,1,101,12,8437,860209832_101
11,2014,860209832,1,102,12,8437,860209832_102
11,2014,860209848,1,101,12,2524,860209848_101
11,2014,860209894,1,101,12,6550,860209894_101
11,2014,860209894,1,102,12,6550,860209894_102
11,2014,860209933,1,101,12,9907,860209933_101
11,2014,860209933,1,102,12,9907,860209933_102
11,2014,860209933,1,103,12,9907,860209933_103
11,2014,860209933,1,104,12,9907,860209933_104
11,2014,860209950,1,101,12,7106,860209950_101
11,2014,860209950,1,102,12,7106,860209950_102
11,2014,860209950,1,103,12,7106,860209950_103
11,2014,860209950,1,104,12,7106,860209950_104
11,2014,860215173,1,101,12,4053,860215173_101
11,2014,860215233,1,101,12,5984,860215233_101
11,2014,860215233,1,102,12,5984,860215233_102
11,2014,860215233,1,103,12,5984,860215233_103
11,2014,860215233,1,104,12,5984,860215233_104
11,2014,860215545,1,101,12,7217,860215545_101
11,2014,860215545,1,102,12,7217,860215545_102
11,2014,860215545,1,103,12,7217,860215545_103
11,2014,860215753,1,101,12,5450,860215753_101
11,2014,860215753,1,102,12,5450,860215753_102
11,2014,860215755,1,101,12,3602,860215755_101
11,2014,860215755,1,102,12,3602,860215755_102
11,2014,860215755,1,103,12,3602,860215755_103
11,2014,860215755,1,104,12,3602,860215755_104
11,2014,860215933,1,101,12,1891,860215933_101
11,2014,860215933,1,102,12,1891,860215933_102
11,2014,860215933,1,103,12,1891,860215933_103
11,2014,860215933,1,104,12,1891,860215933_104
11,2014,860215933,1,105,12,1891,860215933_105
11,2014,860215950,1,101,12,900,860215950_101
11,2014,860228054,1,101,12,2981,860228054_101
11,2014,860228054,1,102,12,2981,860228054_102
11,2014,860228334,1,101,12,2240,860228334_101
11,2014,860228489,1,101,12,3585,860228489_101
11,2014,860228954,1,101,12,9369,860228954_101
11,2014,860228954,1,102,12,9369,860228954_102
11,2014,860228954,1,103,12,9369,860228954_103
11,2014,860256568,1,101,12,15858,860256568_101
11,2014,860256602,1,101,12,6174,860256602_101
11,2014,860256602,1,102,12,6174,860256602_102
11,2014,860256919,1,101,12,1040,860256919_101
11,2014,860274173,1,101,12,16690,860274173_101
11,2014,860274173,1,102,12,16690,860274173_102
11,2014,860274173,1,103,12,16690,860274173_103
11,2014,860274173,1,104,12,16690,860274173_104
11,2014,860274291,1,101,12,7583,860274291_101
11,2014,860274291,1,102,12,7583,860274291_102
11,2014,860274291,1,103,12,7583,860274291_103
11,2014,860274291,1,104,12,7583,860274291_104
11,2014,860274291,1,105,12,7583,860274291_105
11,2014,860274319,1,101,12,4687,860274319_101
11,2014,860274319,1,102,12,4687,860274319_102
11,2014,860274360,1,101,12,4300,860274360_101
11,2014,860274360,1,102,12,4300,860274360_102
11,2014,860274894,1,101,12,6656,860274894_101
11,2014,860274894,1,102,12,6656,860274894_102
11,2014,860274894,1,103,12,6656,860274894_103
11,2014,860274894,1,104,12,6656,860274894_104
11,2014,860274950,1,101,12,7370,860274950_101
11,2014,860274950,1,102,12,7370,860274950_102
11,2014,860276060,1,101,12,2245,860276060_101
11,2014,860276060,1,102,12,2245,860276060_102
11,2014,860276149,1,101,12,2376,860276149_101
11,2014,860276149,1,102,12,2376,860276149_102
11,2014,860276197,1,101,12,2640,860276197_101
11,2014,860276207,1,101,12,14000,860276207_101
11,2014,860276207,1,102,12,14000,860276207_102
11,2014,860276207,1,103,12,14000,860276207_103
11,2014,860276207,1,104,12,14000,860276207_104
11,2014,860276259,1,101,12,1300,860276259_101
11,2014,860276294,1,101,12,1270,860276294_101
11,2014,860276944,1,101,12,2228,860276944_101
11,2014,860285210,1,101,12,6956,860285210_101
11,2014,860285210,1,102,12,6956,860285210_102
11,2014,860285375,1,101,12,7052,860285375_101
11,2014,860285375,1,102,12,7052,860285375_102
11,2014,860285375,1,103,12,7052,860285375_103
11,2014,860285401,1,101,12,6847,860285401_101
11,2014,860285401,1,102,12,6847,860285401_102
11,2014,860285401,1,103,12,6847,860285401_103
11,2014,860285626,1,101,12,17869,860285626_101
11,2014,860285699,1,101,12,9879,860285699_101
11,2014,860285699,1,102,12,9879,860285699_102
11,2014,860285781,1,101,12,15721,860285781_101
11,2014,860285781,1,102,12,15721,860285781_102
11,2014,860285781,1,103,12,15721,860285781_103
11,2014,860285781,1,104,12,15721,860285781_104
11,2014,860285832,1,101,12,8274,860285832_101
11,2014,860285832,1,102,12,8274,860285832_102
11,2014,860285832,1,103,12,8274,860285832_103
11,2014,860285832,1,104,12,8274,860285832_104
11,2014,860285855,1,101,12,4161,860285855_101
11,2014,860285855,1,102,12,4161,860285855_102
11,2014,860320020,1,101,12,1680,860320020_101
11,2014,860320058,1,101,12,2913,860320058_101
11,2014,860320058,1,102,12,2913,860320058_102
11,2014,860320058,1,103,12,2913,860320058_103
